ensembl	symbol	D15-shGCN2-5BM	D15-shGCN2-5NM	D15-shGCN2-6BM	D15-shGCN2-6NM	D15-shScr-1BM	D15-shScr-1L1	D15-shScr-1R1	D15-shScr-2L1
ENSG00000022976	ZNF839	114	161	176	131	143	94	87	100
ENSG00000023041	ZDHHC6	353	337	302	265	265	332	166	296
ENSG00000023171	GRAMD1B	1143	1823	2140	1451	734	609	544	479
ENSG00000023191	RNH1	2499	2970	3451	2763	1894	1418	1442	2415
ENSG00000023228	NDUFS1	1871	1910	2024	1429	1118	971	997	1160
ENSG00000023287	RB1CC1	1701	1866	1977	1485	1185	1108	890	924
ENSG00000023318	ERP44	613	760	876	575	676	489	479	634
ENSG00000023330	ALAS1	1379	1312	1863	1288	906	621	977	1018
ENSG00000023445	BIRC3	148	272	267	189	332	220	395	325
ENSG00000023516	AKAP11	1114	1183	1062	782	891	806	691	877
ENSG00000023572	GLRX2	300	348	268	272	274	239	249	248
ENSG00000023608	SNAPC1	820	2086	2279	1391	1663	423	1749	668
ENSG00000023697	DERA	556	581	672	608	361	357	380	447
ENSG00000023734	STRAP	5158	5658	6146	5455	3200	2653	3356	3142
ENSG00000023839	ABCC2	383	534	554	393	104	150	184	185
ENSG00000023892	DEF6	65	84	76	74	35	58	29	39
ENSG00000023902	PLEKHO1	698	516	421	387	453	527	451	654
ENSG00000023909	GCLM	855	664	773	729	440	358	500	363
ENSG00000024048	UBR2	582	651	636	463	490	396	390	365
ENSG00000024422	EHD2	3102	5630	6185	3827	2679	872	1365	1667
ENSG00000024526	DEPDC1	775	975	952	774	654	497	549	566
ENSG00000024862	CCDC28A	363	452	455	376	355	230	254	331
ENSG00000025039	RRAGD	58	136	106	68	241	76	56	169
ENSG00000025156	HSF2	343	400	462	367	333	260	302	290
ENSG00000025293	PHF20	955	1212	1267	1009	863	737	880	680
ENSG00000025423	HSD17B6	15	18	15	9	6	6	11	10
ENSG00000025434	NR1H3	339	505	405	307	288	160	201	236
ENSG00000025708	TYMP	78	86	61	50	60	90	57	71
ENSG00000025770	NCAPH2	875	917	1142	1040	764	532	685	761
ENSG00000025772	TOMM34	3654	4013	4134	3328	2085	1679	2737	2342
ENSG00000025796	SEC63	1273	1438	1538	1174	1046	703	769	763
ENSG00000025800	KPNA6	2258	2599	2955	2117	1726	1634	1822	1434
ENSG00000026025	VIM	63590	103176	107242	88140	74849	42429	67796	70307
ENSG00000026103	FAS	321	177	226	114	173	228	192	125
ENSG00000026297	RNASET2	135	131	122	70	120	101	55	170
ENSG00000026508	CD44	10162	12551	11779	9585	10563	6361	7241	9410
ENSG00000026559	KCNG1	595	646	786	450	389	244	403	340
ENSG00000026652	AGPAT4	228	218	232	163	182	153	174	145
ENSG00000026751	SLAMF7	137	205	199	151	219	6	108	17
ENSG00000026950	BTN3A1	193	263	251	216	149	150	218	161
ENSG00000027001	MIPEP	328	338	363	305	238	205	129	290
ENSG00000027075	PRKCH	152	159	160	130	162	163	143	145
ENSG00000027644	INSRR	1	6	1	5	0	4	1	0
ENSG00000027697	IFNGR1	244	326	319	266	261	170	159	189
ENSG00000027847	B4GALT7	532	608	761	573	400	368	408	443
ENSG00000027869	SH2D2A	176	233	200	195	62	157	333	109
ENSG00000028116	VRK2	481	579	625	520	454	210	353	275
ENSG00000028137	TNFRSF1B	47	12	29	19	46	122	0	165
ENSG00000028203	VEZT	216	197	194	158	122	123	157	160
ENSG00000028277	POU2F2	648	546	435	437	346	413	404	357
ENSG00000028310	BRD9	829	957	1110	946	762	932	990	869
ENSG00000028528	SNX1	2527	2907	2711	2341	2013	1773	1651	2099
ENSG00000028839	TBPL1	497	513	479	403	285	234	269	330
ENSG00000029153	ARNTL2	1017	1021	1188	979	569	515	1181	504
ENSG00000029363	BCLAF1	3138	3175	4073	2511	2185	1708	1548	1911
ENSG00000029364	SLC39A9	1416	1452	1584	1161	1053	764	735	861
ENSG00000029534	ANK1	108	116	140	71	59	28	26	49
ENSG00000029559	IBSP	0	0	0	0	0	1	0	0
ENSG00000029639	TFB1M	312	377	405	374	310	224	295	363
ENSG00000029725	RABEP1	1368	1547	1714	1240	1069	809	1065	927
ENSG00000029993	HMGB3	1463	1282	1581	1378	1113	735	842	908
ENSG00000030066	NUP160	1888	2344	2463	1858	1571	1040	1128	1419
ENSG00000030110	BAK1	697	570	706	556	367	384	335	401
ENSG00000030304	MUSK	0	1	0	2	0	2	0	0
ENSG00000030419	IKZF2	50	49	31	33	60	81	35	158
ENSG00000030582	GRN	3486	3792	4939	3302	2809	2109	1935	3064
ENSG00000031003	FAM13B	611	707	665	485	451	321	343	350
ENSG00000031081	ARHGAP31	413	184	181	152	158	181	176	206
ENSG00000031691	CENPQ	279	354	339	326	250	171	207	273
ENSG00000031698	SARS1	2104	2495	3192	2038	1761	1058	1426	1525
ENSG00000031823	RANBP3	1323	1368	1675	1287	997	772	901	1142
ENSG00000032219	ARID4A	335	381	345	294	284	366	229	263
ENSG00000032389	EIPR1	918	1071	1250	951	748	549	622	789
ENSG00000032444	PNPLA6	2764	3158	3421	2549	2031	1558	2017	2007
ENSG00000032742	IFT88	173	232	241	196	175	200	131	239
ENSG00000033011	ALG1	726	615	868	824	454	422	615	594
ENSG00000033030	ZCCHC8	325	357	370	280	192	233	265	193
ENSG00000033050	ABCF2	1686	1568	1749	1492	1167	859	1063	1094
ENSG00000033100	CHPF2	1443	1426	1467	1280	1169	1120	1107	1309
ENSG00000033122	LRRC7	54	49	76	49	60	98	88	40
ENSG00000033170	FUT8	670	736	922	674	593	652	398	560
ENSG00000033178	UBA6	1128	1328	1338	955	957	926	1003	1061
ENSG00000033327	GAB2	189	220	211	113	277	127	172	190
ENSG00000033627	ATP6V0A1	387	462	504	326	332	137	218	168
ENSG00000033800	PIAS1	680	761	769	595	572	475	487	555
ENSG00000033867	SLC4A7	615	622	496	483	661	540	641	710
ENSG00000034053	APBA2	567	698	711	508	477	354	394	472
ENSG00000034152	MAP2K3	1020	1166	1600	1183	710	485	835	534
ENSG00000034239	CLXN	0	0	0	0	0	0	0	1
ENSG00000034510	TMSB10	24451	35870	37991	39373	25945	16060	29335	28087
ENSG00000034533	ASTE1	240	183	188	145	134	102	84	141
ENSG00000034677	RNF19A	458	484	471	397	515	316	311	450
ENSG00000034693	PEX3	349	419	457	414	242	199	194	333
ENSG00000034713	GABARAPL2	1366	1561	1593	1496	1162	1034	1086	1366
ENSG00000034971	MYOC	0	0	0	0	0	1	0	0
ENSG00000035115	SH3YL1	83	94	70	72	61	91	70	70
ENSG00000035141	FAM136A	1746	1876	2092	1720	1379	937	1163	1325
ENSG00000035403	VCL	3750	4249	4771	3564	3224	1609	3194	1565
ENSG00000035499	DEPDC1B	561	632	630	618	488	288	378	377
ENSG00000035664	DAPK2	7	14	15	15	7	8	9	13
ENSG00000035681	NSMAF	895	1102	1122	857	809	506	659	691
ENSG00000035687	ADSS2	2572	2564	2055	1818	1724	1576	1621	2100
ENSG00000035720	STAP1	0	1	1	4	3	0	3	1
ENSG00000035862	TIMP2	4438	4040	4189	3833	3269	2263	3515	2682
ENSG00000035928	RFC1	1476	1756	2256	1436	1384	851	1165	966
ENSG00000036054	TBC1D23	782	1089	1247	964	865	366	490	361
ENSG00000036257	CUL3	1175	1250	1376	1113	661	561	626	657
ENSG00000036448	MYOM2	14	0	2	5	0	0	0	0
ENSG00000036473	OTC	0	0	0	0	0	0	0	0
ENSG00000036530	CYP46A1	4	2	1	0	3	1	0	1
ENSG00000036549	ZZZ3	899	1196	1446	940	769	427	683	506
ENSG00000036565	SLC18A1	0	0	0	0	0	0	0	0
ENSG00000036672	USP2	72	66	70	38	35	56	12	56
ENSG00000036828	CASR	103	81	68	46	90	76	82	54
ENSG00000037042	TUBG2	417	472	540	478	378	376	385	352
ENSG00000037241	RPL26L1	1122	1253	1243	1155	798	647	885	820
ENSG00000037280	FLT4	8	5	22	61	3	2	24	1
ENSG00000037474	NSUN2	2232	2439	2708	1840	1361	984	1060	1396
ENSG00000037637	FBXO42	536	743	693	490	455	279	360	418
ENSG00000037749	MFAP3	775	890	864	623	568	430	432	429
ENSG00000037757	MRI1	2118	2314	2722	1963	1469	1294	1173	1545
ENSG00000037897	METTL1	398	425	453	452	254	271	354	415
ENSG00000037965	HOXC8	309	308	305	290	176	319	373	211
ENSG00000038002	AGA	461	422	380	308	386	405	226	568
ENSG00000038210	PI4K2B	734	696	815	677	572	501	452	550
ENSG00000038219	BOD1L1	3059	3850	3769	2950	2414	2211	2385	2015
ENSG00000038274	MAT2B	1521	1548	1457	1395	1180	1053	1134	1201
ENSG00000038295	TLL1	41	7	4	11	11	27	0	7
ENSG00000038358	EDC4	1617	1637	2265	1382	1174	572	946	725
ENSG00000038382	TRIO	978	1713	1382	1008	1275	646	1034	936
ENSG00000038427	VCAN	707	421	98	110	1536	5466	151	1977
ENSG00000038532	CLEC16A	532	589	682	444	352	352	381	284
ENSG00000038945	MSR1	145	212	192	144	212	72	254	151
ENSG00000039068	CDH1	0	0	0	2	0	0	0	0
ENSG00000039123	MTREX	1992	2505	2520	1921	1576	1310	1448	1427
ENSG00000039139	DNAH5	19	38	27	19	8	4	12	7
ENSG00000039319	ZFYVE16	278	279	295	199	232	90	97	134
ENSG00000039523	RIPOR1	1632	1839	2130	1468	1051	746	1103	986
ENSG00000039537	C6	1	0	4	1	0	0	0	0
ENSG00000039560	RAI14	1280	1402	1554	1171	894	458	1032	530
ENSG00000039600	SOX30	6	11	18	11	7	1	2	6
ENSG00000039650	PNKP	671	784	667	632	700	571	505	692
ENSG00000039987	BEST2	1	0	0	0	0	1	0	2
ENSG00000040199	PHLPP2	276	350	310	205	149	140	177	143
ENSG00000040275	SPDL1	1106	1065	1044	835	617	569	638	641
ENSG00000040341	STAU2	734	856	963	698	589	336	451	457
ENSG00000040487	SLC66A1	409	436	531	407	328	297	300	326
ENSG00000040531	CTNS	385	410	445	341	276	247	263	273
ENSG00000040608	RTN4R	55	70	50	60	46	72	29	56
ENSG00000040633	PHF23	2043	2248	2042	1706	1338	1448	1181	1742
ENSG00000040731	CDH10	18	24	14	7	0	5	1	8
ENSG00000040933	INPP4A	331	396	375	283	238	186	190	226
ENSG00000041353	RAB27B	1327	1253	1192	770	534	320	544	310
ENSG00000041357	PSMA4	3199	3406	3599	3348	2313	2097	2151	2724
ENSG00000041515	MYO16	31	44	35	28	22	17	17	21
ENSG00000041802	LSG1	941	890	1071	723	568	448	554	551
ENSG00000041880	PARP3	755	882	1013	791	528	376	576	594
ENSG00000041982	TNC	5636	5113	5199	3346	4025	6599	3516	8820
ENSG00000041988	THAP3	247	316	334	225	275	205	239	260
ENSG00000042062	RIPOR3	11	12	13	7	6	25	9	3
ENSG00000042088	TDP1	437	466	577	426	297	227	324	303
ENSG00000042286	AIFM2	637	743	784	692	484	304	362	474
ENSG00000042317	SPATA7	77	134	105	92	117	78	83	101
ENSG00000042429	MED17	100	146	128	144	125	46	13	85
ENSG00000042445	RETSAT	659	738	968	677	515	237	341	314
ENSG00000042493	CAPG	1199	1545	1450	1352	1034	718	1182	983
ENSG00000042753	AP2S1	5418	5290	5584	4659	3704	3325	2619	4487
ENSG00000042781	USH2A	7	5	10	7	15	7	1	8
ENSG00000042813	ZPBP	0	0	0	0	0	0	0	0
ENSG00000042832	TG	2	1	1	4	0	2	1	2
ENSG00000042980	ADAM28	0	3	1	1	5	0	1	1
ENSG00000043039	BARX2	42	64	40	16	59	201	0	66
ENSG00000043093	DCUN1D1	664	635	660	575	490	430	406	412
ENSG00000043143	JADE2	1759	1530	1958	1254	910	745	655	847
ENSG00000043355	ZIC2	345	400	370	266	244	222	233	273
ENSG00000043462	LCP2	37	12	11	9	42	68	12	86
ENSG00000043514	TRIT1	487	623	597	580	452	327	471	503
ENSG00000043591	ADRB1	13	3	29	17	26	4	6	10
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	1091	1642	1550	1087	1036	705	593	764
ENSG00000044115	CTNNA1	4618	5641	6013	4578	3925	3215	3071	4445
ENSG00000044446	PHKA2	318	398	401	273	275	154	240	194
ENSG00000044459	CNTLN	526	619	627	503	469	304	502	286
ENSG00000044524	EPHA3	359	346	187	91	394	739	71	533
ENSG00000044574	HSPA5	7182	7927	8496	6812	11191	6338	7760	7371
ENSG00000046604	DSG2	3375	3896	3644	2403	2524	1202	2251	1805
ENSG00000046647	GEMIN8	356	391	376	337	325	349	303	331
ENSG00000046651	OFD1	504	563	663	441	393	360	346	356
ENSG00000046653	GPM6B	19	20	20	29	28	22	14	17
ENSG00000046774	MAGEC2	2008	2518	2544	2476	2158	1956	1706	2293
ENSG00000046889	PREX2	2	1	2	2	2	1	0	0
ENSG00000047056	WDR37	337	424	476	275	255	233	202	209
ENSG00000047188	YTHDC2	445	500	597	404	367	319	363	308
ENSG00000047230	CTPS2	470	624	545	412	416	319	289	368
ENSG00000047249	ATP6V1H	688	764	801	685	539	340	352	465
ENSG00000047315	POLR2B	3074	3010	3622	2434	1956	1581	1319	1698
ENSG00000047346	FAM214A	230	269	240	194	169	169	127	170
ENSG00000047365	ARAP2	91	115	117	101	111	86	148	71
ENSG00000047410	TPR	3663	4009	3811	2476	2539	2147	2192	2227
ENSG00000047457	CP	7	7	2	10	7	0	9	1
ENSG00000047578	KATNIP	679	623	693	411	594	610	409	739
ENSG00000047579	DTNBP1	268	265	283	259	170	136	154	221
ENSG00000047597	XK	33	30	36	19	26	14	9	18
ENSG00000047617	ANO2	38	47	68	112	28	1	21	3
ENSG00000047621	C12orf4	342	314	346	311	239	208	239	252
ENSG00000047634	SCML1	373	379	437	343	216	219	203	276
ENSG00000047644	WWC3	498	613	491	489	442	320	490	319
ENSG00000047648	ARHGAP6	11	2	2	5	4	4	7	1
ENSG00000047662	FAM184B	2	2	2	1	6	6	1	2
ENSG00000047849	MAP4	4337	5225	5871	4422	3773	2130	3169	3513
ENSG00000047932	GOPC	850	921	861	938	679	576	550	515
ENSG00000047936	ROS1	295	248	205	175	61	14	303	28
ENSG00000048028	USP28	372	590	486	409	379	250	352	251
ENSG00000048052	HDAC9	195	433	512	280	385	119	536	115
ENSG00000048140	TSPAN17	820	807	940	908	697	498	521	579
ENSG00000048162	NOP16	1530	1600	1625	1544	1010	843	1013	1103
ENSG00000048342	CC2D2A	616	650	787	508	526	330	393	426
ENSG00000048392	RRM2B	1089	969	1058	741	721	531	636	634
ENSG00000048405	ZNF800	490	538	561	380	369	229	294	320
ENSG00000048462	TNFRSF17	0	0	3	1	0	1	0	2
ENSG00000048471	SNX29	427	409	522	281	270	205	219	244
ENSG00000048540	LMO3	41	46	55	22	7	13	1	13
ENSG00000048544	MRPS10	910	1011	1201	834	775	497	660	543
ENSG00000048545	GUCA1A	7	12	9	6	4	4	16	4
ENSG00000048649	RSF1	1655	2123	1898	1629	1752	1711	1448	1488
ENSG00000048707	VPS13D	310	294	342	209	245	163	231	192
ENSG00000048740	CELF2	82	64	84	81	62	70	105	74
ENSG00000048828	FAM120A	4106	5187	6002	3895	3180	2521	3116	3018
ENSG00000048991	R3HDM1	871	846	952	740	600	442	461	540
ENSG00000049089	COL9A2	337	201	121	124	343	872	130	732
ENSG00000049130	KITLG	132	131	136	81	213	6	71	52
ENSG00000049167	ERCC8	153	171	184	134	109	67	74	87
ENSG00000049192	ADAMTS6	259	612	584	563	382	42	711	95
ENSG00000049239	H6PD	1847	2148	2211	1587	1516	1548	1413	1760
ENSG00000049245	VAMP3	1786	1965	2261	1774	1575	1028	1265	1491
ENSG00000049246	PER3	83	97	107	74	84	47	53	55
ENSG00000049247	UTS2	15	30	4	3	3	61	0	15
ENSG00000049249	TNFRSF9	61	78	91	30	15	15	14	22
ENSG00000049283	EPN3	0	4	1	0	0	0	0	6
ENSG00000049323	LTBP1	1142	568	392	329	353	512	175	873
ENSG00000049449	RCN1	2545	3401	3477	2758	2017	1667	2228	2186
ENSG00000049540	ELN	23	5	3	2	22	191	4	24
ENSG00000049541	RFC2	1027	1276	1370	1236	948	563	801	770
ENSG00000049618	ARID1B	959	874	1064	738	713	644	609	577
ENSG00000049656	CLPTM1L	2963	2808	3110	2492	1860	1409	1483	2288
ENSG00000049759	NEDD4L	1666	3512	4187	2258	2277	439	3038	645
ENSG00000049768	FOXP3	3	0	2	4	2	2	0	0
ENSG00000049769	PPP1R3F	52	34	54	27	52	47	38	36
ENSG00000049860	HEXB	1432	1596	1595	1405	1343	997	1133	1322
ENSG00000049883	PTCD2	416	501	436	381	299	228	226	234
ENSG00000050030	NEXMIF	0	0	1	0	0	0	0	0
ENSG00000050130	JKAMP	622	557	612	605	432	472	411	515
ENSG00000050165	DKK3	449	473	573	336	321	244	249	332
ENSG00000050327	ARHGEF5	78	147	119	79	59	18	70	30
ENSG00000050344	NFE2L3	401	483	460	300	450	380	309	588
ENSG00000050393	MCUR1	775	761	875	653	522	419	423	635
ENSG00000050405	LIMA1	1729	2304	2734	1798	1160	826	1303	854
ENSG00000050426	LETMD1	635	957	892	603	535	352	480	477
ENSG00000050438	SLC4A8	166	160	174	136	141	106	96	104
ENSG00000050555	LAMC3	5	5	0	1	2	2	1	5
ENSG00000050628	PTGER3	1	2	2	0	0	0	0	0
ENSG00000050730	TNIP3	1	1	4	0	0	1	0	0
ENSG00000050748	MAPK9	1027	1081	1304	926	824	513	707	519
ENSG00000050767	COL23A1	0	0	0	0	0	0	5	0
ENSG00000050820	BCAR1	1645	1700	2036	1625	1022	586	1029	806
ENSG00000051009	FHIP1B	290	314	349	257	236	163	232	243
ENSG00000051108	HERPUD1	731	895	803	737	664	526	623	714
ENSG00000051128	HOMER3	2163	2591	2663	2100	1667	1726	1827	1728
ENSG00000051180	RAD51	239	278	294	295	183	139	271	180
ENSG00000051341	POLQ	226	251	265	191	169	126	185	164
ENSG00000051382	PIK3CB	530	549	515	453	450	153	359	314
ENSG00000051523	CYBA	2704	3141	3830	2576	2045	3135	1939	3718
ENSG00000051596	THOC3	630	792	842	751	507	355	515	453
ENSG00000051620	HEBP2	539	770	762	614	615	373	536	525
ENSG00000051825	MPHOSPH9	368	313	346	268	162	186	214	170
ENSG00000052126	PLEKHA5	1049	1207	1315	1035	718	639	769	546
ENSG00000052344	PRSS8	0	6	3	5	0	0	1	0
ENSG00000052723	SIKE1	856	1010	1093	814	616	411	507	511
ENSG00000052749	RRP12	3199	3222	4366	2175	2088	1226	1140	1853
ENSG00000052795	FNIP2	201	244	283	183	132	75	125	106
ENSG00000052802	MSMO1	976	1086	1136	1185	804	566	1382	643
ENSG00000052841	TTC17	1607	1947	1925	1456	1405	664	906	1029
ENSG00000052850	ALX4	3	3	0	2	1	2	0	0
ENSG00000053108	FSTL4	0	3	3	6	0	0	0	4
ENSG00000053254	FOXN3	435	628	612	457	470	216	341	197
ENSG00000053328	METTL24	0	0	1	1	0	0	1	0
ENSG00000053371	AKR7A2	935	1222	1220	1046	791	615	628	906
ENSG00000053372	MRTO4	2693	2800	3340	2999	2269	1563	2127	2013
ENSG00000053438	NNAT	20	9	18	9	18	15	12	8
ENSG00000053501	USE1	1660	1806	1918	1518	1588	1067	881	1657
ENSG00000053524	MCF2L2	11	15	20	13	14	7	18	14
ENSG00000053702	NRIP2	11	28	13	13	13	15	19	6
ENSG00000053747	LAMA3	29	102	74	32	19	12	22	10
ENSG00000053770	AP5M1	324	261	235	204	151	177	101	189
ENSG00000053900	ANAPC4	495	494	447	408	307	272	346	308
ENSG00000053918	KCNQ1	1	1	4	3	0	0	0	1
ENSG00000054116	TRAPPC3	1252	1292	1388	1213	746	712	778	985
ENSG00000054118	THRAP3	3681	4103	4983	3386	2741	2344	2523	2753
ENSG00000054148	PHPT1	1069	1694	2143	1387	1508	968	1098	1454
ENSG00000054179	ENTPD2	1	3	4	1	1	1	0	0
ENSG00000054219	LY75	1	3	5	7	5	9	4	0
ENSG00000054267	ARID4B	1340	1342	1158	1041	1117	1543	1154	1192
ENSG00000054277	OPN3	28	60	33	35	40	35	33	39
ENSG00000054282	SDCCAG8	628	906	747	561	610	579	688	648
ENSG00000054356	PTPRN	290	344	274	218	66	15	87	36
ENSG00000054392	HHAT	279	363	333	340	222	150	353	83
ENSG00000054523	KIF1B	1299	1279	1329	980	842	744	784	732
ENSG00000054598	FOXC1	435	545	498	415	398	417	316	547
ENSG00000054611	TBC1D22A	492	665	575	455	386	275	414	289
ENSG00000054654	SYNE2	9	50	6	11	83	48	41	37
ENSG00000054690	PLEKHH1	101	78	85	41	72	50	34	79
ENSG00000054793	ATP9A	242	256	251	168	360	267	223	337
ENSG00000054803	CBLN4	0	2	0	0	0	0	0	0
ENSG00000054938	CHRDL2	0	0	0	0	0	0	0	1
ENSG00000054965	FAM168A	1572	1687	1633	1265	1391	1102	849	1403
ENSG00000054967	RELT	446	527	644	500	449	334	405	458
ENSG00000054983	GALC	344	369	372	333	280	252	287	263
ENSG00000055044	NOP58	3244	3801	4067	3272	2687	2559	2693	2598
ENSG00000055070	SZRD1	5003	5658	6727	5010	3864	2541	3279	3450
ENSG00000055118	KCNH2	0	0	0	0	0	1	0	0
ENSG00000055130	CUL1	1527	1738	1773	1521	1189	771	1052	1218
ENSG00000055147	FAM114A2	535	573	513	478	314	285	329	260
ENSG00000055163	CYFIP2	395	390	565	261	334	134	176	177
ENSG00000055208	TAB2	1372	1793	1789	1334	1284	898	1025	1084
ENSG00000055211	GINM1	522	619	742	541	531	446	384	512
ENSG00000055332	EIF2AK2	2095	2244	2264	1670	1538	1345	1329	1153
ENSG00000055483	USP36	862	974	1568	1005	730	714	1209	479
ENSG00000055609	KMT2C	749	1093	1116	741	703	421	468	539
ENSG00000055732	MCOLN3	50	86	95	85	41	35	66	49
ENSG00000055813	CCDC85A	12	6	9	17	13	5	3	6
ENSG00000055917	PUM2	2446	2823	2626	2263	1904	1523	1807	1732
ENSG00000055950	MRPL43	1305	1241	1525	1135	1060	824	697	1200
ENSG00000055955	ITIH4	14	0	3	11	0	9	0	0
ENSG00000056050	HPF1	387	443	461	410	334	196	331	258
ENSG00000056097	ZFR	2332	2848	3253	2144	2003	1315	1352	1863
ENSG00000056277	ZNF280C	124	128	147	95	100	104	75	98
ENSG00000056291	NPFFR2	2	8	17	5	6	3	6	3
ENSG00000056487	PHF21B	7	13	22	14	12	0	1	3
ENSG00000056558	TRAF1	82	107	139	84	159	102	115	104
ENSG00000056586	RC3H2	1007	1185	1288	803	927	621	702	719
ENSG00000056736	IL17RB	17	28	14	15	7	12	17	13
ENSG00000056972	TRAF3IP2	243	302	358	215	203	143	149	196
ENSG00000057019	DCBLD2	22086	25191	25201	18283	15849	14860	14081	17556
ENSG00000057149	SERPINB3	92	126	89	65	15	5	7	7
ENSG00000057252	SOAT1	1192	1260	1136	852	991	747	1030	908
ENSG00000057294	PKP2	197	573	551	353	206	12	158	40
ENSG00000057468	MSH4	1	2	0	1	0	0	0	0
ENSG00000057608	GDI2	5077	5638	5970	5128	3800	2619	3109	3496
ENSG00000057657	PRDM1	94	140	144	158	198	101	283	87
ENSG00000057663	ATG5	340	269	356	362	458	182	460	139
ENSG00000057704	TMCC3	227	330	398	275	161	117	236	126
ENSG00000057757	PITHD1	812	916	1089	823	647	599	629	567
ENSG00000057935	MTA3	688	822	706	698	580	398	472	503
ENSG00000058056	USP13	461	360	530	397	274	177	318	320
ENSG00000058063	ATP11B	749	1063	961	765	894	599	707	851
ENSG00000058085	LAMC2	52	65	71	61	46	20	164	26
ENSG00000058091	CDK14	557	698	750	455	443	387	415	618
ENSG00000058262	SEC61A1	5852	5827	6716	5325	4108	3192	3117	4146
ENSG00000058272	PPP1R12A	2124	2493	2474	2235	1528	1557	1917	1443
ENSG00000058335	RASGRF1	78	139	152	129	31	8	110	18
ENSG00000058404	CAMK2B	5	4	1	1	22	44	11	48
ENSG00000058453	CROCC	362	492	444	362	420	463	460	359
ENSG00000058600	POLR3E	1115	1245	1309	932	679	624	680	644
ENSG00000058668	ATP2B4	620	830	953	438	685	317	462	286
ENSG00000058673	ZC3H11A	897	1295	973	763	657	309	726	618
ENSG00000058729	RIOK2	541	620	643	551	400	329	338	382
ENSG00000058799	YIPF1	181	174	215	200	171	83	104	125
ENSG00000058804	NDC1	1282	1528	1684	1317	942	644	839	808
ENSG00000058866	DGKG	127	133	159	95	87	52	52	87
ENSG00000059122	FLYWCH1	557	692	768	558	400	253	422	348
ENSG00000059145	UNKL	343	380	400	357	290	206	295	219
ENSG00000059377	TBXAS1	29	19	12	9	59	69	6	120
ENSG00000059378	PARP12	538	578	534	496	193	244	280	280
ENSG00000059573	ALDH18A1	2290	2519	2763	1733	1788	1284	963	1980
ENSG00000059588	TARBP1	669	553	528	357	411	260	258	365
ENSG00000059691	GATB	381	512	636	504	265	190	266	304
ENSG00000059728	MXD1	304	441	491	272	507	236	359	295
ENSG00000059758	CDK17	787	867	947	756	530	497	703	549
ENSG00000059769	DNAJC25	137	205	174	118	159	106	108	98
ENSG00000059804	SLC2A3	1186	5003	3806	2363	3720	1205	1882	2458
ENSG00000059915	PSD	19	22	19	12	15	53	4	16
ENSG00000060069	CTDP1	895	1030	1250	741	555	291	527	353
ENSG00000060138	YBX3	5199	6494	7119	5648	4273	3048	3855	4113
ENSG00000060140	STYK1	10	4	5	5	3	5	4	7
ENSG00000060237	WNK1	3589	3924	3785	2734	1919	1863	1955	2155
ENSG00000060339	CCAR1	2225	2129	2347	2136	1540	1899	1709	1591
ENSG00000060491	OGFR	3009	3413	3443	2805	2380	2561	2766	2545
ENSG00000060558	GNA15	0	3	2	5	2	3	5	5
ENSG00000060566	CREB3L3	0	0	1	0	0	1	0	0
ENSG00000060642	PIGV	288	431	405	340	257	198	180	244
ENSG00000060656	PTPRU	284	212	86	111	285	300	142	592
ENSG00000060688	SNRNP40	1202	1368	1595	1319	944	567	881	958
ENSG00000060709	RIMBP2	0	0	0	0	0	0	0	0
ENSG00000060718	COL11A1	9	4	0	0	0	5	0	1
ENSG00000060749	QSER1	1416	1551	1517	1183	1075	701	981	972
ENSG00000060762	MPC1	414	415	403	353	309	249	225	289
ENSG00000060971	ACAA1	442	531	619	509	401	272	214	423
ENSG00000060982	BCAT1	2694	3473	3374	2555	1820	1462	2156	1738
ENSG00000061273	HDAC7	1291	1437	1650	1162	635	513	741	461
ENSG00000061337	LZTS1	171	135	96	84	62	93	25	137
ENSG00000061455	PRDM6	9	1	2	5	2	2	4	3
ENSG00000061492	WNT8A	0	0	0	0	0	0	0	0
ENSG00000061656	SPAG4	141	339	272	249	188	125	188	189
ENSG00000061676	NCKAP1	2213	2502	2512	2198	1734	1224	1478	1478
ENSG00000061794	MRPS35	1751	2058	2115	1992	1247	1063	1344	1285
ENSG00000061918	GUCY1B1	5	2	1	1	0	2	0	0
ENSG00000061936	SFSWAP	1560	1539	1738	1332	890	1014	1033	991
ENSG00000061938	TNK2	790	928	954	853	564	604	655	540
ENSG00000061987	MON2	547	657	629	477	394	393	330	324
ENSG00000062038	CDH3	20	15	13	6	16	30	15	20
ENSG00000062194	GPBP1	1144	1389	1370	1212	1071	934	984	913
ENSG00000062282	DGAT2	223	226	249	166	120	132	142	201
ENSG00000062370	ZNF112	110	125	121	73	81	64	49	71
ENSG00000062485	CS	4628	4827	5645	4149	2618	2337	2251	2776
ENSG00000062524	LTK	4	6	8	10	5	4	9	3
ENSG00000062582	MRPS24	2424	2828	2877	2679	1948	1178	1932	1767
ENSG00000062598	ELMO2	652	561	547	484	419	437	390	398
ENSG00000062650	WAPL	1544	1594	1799	1336	1183	756	708	961
ENSG00000062716	VMP1	3288	3712	2985	3331	3537	3827	2393	3619
ENSG00000062725	APPBP2	654	757	749	660	501	458	358	440
ENSG00000062822	POLD1	1769	1994	2483	1731	1331	882	957	1256
